bid,p_win,p_win_pct,p_win_pct_mc_se,mean_if_win,conditional_surplus_v1500,unconditional_utility_v1500,utility_v1500_mc_se,relative_utility
165.88,0.0011632924933228912,0.11632924933228912,0.01335701446560315,165.88052592477732,1334.1194740752226,1.55197116938759,0.17819852087359278,0.204116027829753
166.13,0.0003347773942608125,0.03347773942608125,0.006721996794956885,166.12796545031225,1333.8720345496877,0.44655020400391293,0.08966274688892475,0.05873050715485373
166.38,6.0952404617045884e-05,0.006095240461704589,0.0024585258369244326,166.3813212028139,1333.618678797186,0.08128726531489625,0.03278737894741651,0.010690941968829948
166.63,1.2439173176593497e-05,0.0012439173176593498,0.0007785875770260226,166.62310361169224,1333.3768963883078,0.016586106123842925,0.010381506228154563,0.0021814130094294716
166.88,1.4636446636410184e-05,0.0014636446636410183,0.0009730281525941202,166.8792647198785,1333.1207352801216,0.019512150501819404,0.012971640614861705,0.0025662478359177857
167.13,5.792231528573146e-26,5.792231528573146e-24,5.789886424484067e-24,166.96324222635056,1333.0367577736495,7.721257537123455e-23,7.718131298738488e-23,1.015503670052122e-23
167.38,1.0740581501473097e-51,1.0740581501473096e-49,7.543238532952916e-50,166.92037196171108,1333.079628038289,1.4318050392898687e-48,1.0055660149816488e-48,1.8831171803390873e-49
167.63,4.422002497250118e-73,4.422002497250118e-71,4.421631566826929e-71,166.85662234795558,1333.1433776520444,5.895163345169798e-70,5.894668863002886e-70,7.753348445889243e-71
167.88,9.05336331589338e-98,9.05336331589338e-96,9.053360837914212e-96,166.85663777530968,1333.1433622246902,1.206943121039177e-94,1.2069427907112116e-94,1.587377655863119e-95
168.13,1.3491532595681058e-122,1.3491532595681057e-120,1.3491532594415434e-120,166.85665796426835,1333.1433420357316,1.7986146853790257e-119,1.798614685210306e-119,2.3655470695418658e-120
168.38,5.0618255628489794e-144,5.061825562848979e-142,5.061825562848497e-142,166.85667817771764,1333.1433218222824,6.748138945341433e-141,6.74813894534079e-141,8.8751862401534e-142
168.63,1.3404637089388594e-165,1.3404637089388594e-163,0.0,166.85669839117173,1333.1433016088283,1.787030214621567e-162,1.7870298391938517e-162,2.3503111154071286e-163
168.88,2.969120817300138e-219,2.969120817300138e-217,0.0,166.9633307573996,1333.0366692426005,3.957946924872643e-216,0.0,5.20551167831797e-217
169.13,4.047635706964438e-248,4.0476357069644377e-246,0.0,166.85673881807986,1333.14326118192,5.396078266458957e-245,0.0,7.096949243217488e-246
169.38,2.0815149337924546e-270,2.0815149337924546e-268,0.0,166.85675903153393,1333.143240968466,2.7749575649603352e-267,0.0,3.6496381294205023e-268
169.63,7.220874285843105e-293,7.220874285843105e-291,0.0,166.85677924498802,1333.143220755012,9.626459602095924e-290,0.0,1.266076802714552e-290
169.88,3.253e-319,3.2529776e-317,0.0,166.85679133042328,1333.1432086695768,4.3366771e-316,0.0,5.7036193e-317
170.13,0.0,0.0,0.0,nan,nan,5.83e-322,0.0,8e-323
170.38,0.0,0.0,0.0,nan,nan,4.74e-322,0.0,6.4e-323
170.63,0.0,0.0,0.0,nan,nan,3.8e-322,0.0,5e-323
170.88,0.0,0.0,0.0,nan,nan,3e-322,0.0,4e-323
171.13,0.0,0.0,0.0,nan,nan,2.37e-322,0.0,3e-323
171.38,0.0,0.0,0.0,nan,nan,1.9e-322,0.0,2.5e-323
171.63,0.0,0.0,0.0,nan,nan,1.53e-322,0.0,2e-323
171.88,0.0,0.0,0.0,nan,nan,1.24e-322,0.0,1.5e-323
172.13,0.0,0.0,0.0,nan,nan,9e-323,0.0,1e-323
172.38,0.0,0.0,0.0,nan,nan,7.4e-323,0.0,1e-323
172.63,0.0,0.0,0.0,nan,nan,6e-323,0.0,1e-323
172.88,0.0,0.0,0.0,nan,nan,4.4e-323,0.0,5e-324
173.13,0.0,0.0,0.0,nan,nan,3.5e-323,0.0,5e-324
173.38,0.0,0.0,0.0,nan,nan,2.5e-323,0.0,5e-324
173.63,0.0,0.0,0.0,nan,nan,2e-323,0.0,5e-324
173.88,0.0,0.0,0.0,nan,nan,1.5e-323,0.0,0.0
174.13,0.0,0.0,0.0,nan,nan,1e-323,0.0,0.0
174.38,0.0,0.0,0.0,nan,nan,1e-323,0.0,0.0
174.63,0.0,0.0,0.0,nan,nan,5e-324,0.0,0.0
174.88,0.0,0.0,0.0,nan,nan,5e-324,0.0,0.0
175.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
175.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
175.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
175.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
176.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
176.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
176.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
176.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
177.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
177.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
177.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
177.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
178.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
178.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
178.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
178.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
179.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
179.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
179.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
179.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
180.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
180.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
180.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
180.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
181.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
181.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
181.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
181.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
182.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
182.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
182.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
182.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
183.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
183.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
183.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
183.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
184.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
184.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
184.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
184.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
185.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
185.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
185.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
185.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
186.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
186.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
186.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
186.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
187.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
187.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
187.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
187.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
188.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
188.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
188.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
188.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
189.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
189.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
189.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
189.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
190.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
190.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
190.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
190.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
191.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
191.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
191.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
191.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
192.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
192.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
192.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
192.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
193.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
193.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
193.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
193.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
194.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
194.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
194.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
194.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
195.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
195.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
195.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
195.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
196.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
196.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
196.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
196.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
197.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
197.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
197.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
197.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
198.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
198.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
198.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
198.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
199.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
199.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
199.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
199.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
200.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
200.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
200.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
200.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
201.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
201.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
201.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
201.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
202.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
202.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
202.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
202.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
203.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
203.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
203.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
203.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
204.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
204.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
204.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
204.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
205.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
205.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
205.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
205.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
206.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
206.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
206.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
206.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
207.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
207.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
207.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
207.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
208.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
208.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
208.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
208.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
209.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
209.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
209.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
209.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
210.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
210.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
210.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
210.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
211.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
211.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
211.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
211.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
212.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
212.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
212.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
212.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
213.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
213.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
213.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
213.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
214.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
214.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
214.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
214.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
215.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
215.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
215.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
215.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
216.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
216.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
216.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
216.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
217.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
217.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
217.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
217.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
218.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
218.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
218.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
218.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
219.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
219.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
219.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
219.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
220.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
220.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
220.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
220.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
221.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
221.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
221.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
221.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
222.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
222.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
222.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
222.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
223.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
223.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
223.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
223.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
224.13,0.0,0.0,0.0,nan,nan,5e-324,0.0,0.0
224.38,0.0,0.0,0.0,nan,nan,5e-324,0.0,0.0
224.63,0.0,0.0,0.0,nan,nan,1.5e-323,0.0,0.0
224.88,0.0,0.0,0.0,nan,nan,2.5e-323,0.0,5e-324
225.13,0.0,0.0,0.0,nan,nan,4e-323,0.0,5e-324
225.38,0.0,0.0,0.0,nan,nan,5.4e-323,0.0,5e-324
225.63,0.0,0.0,0.0,nan,nan,8e-323,0.0,1e-323
225.88,0.0,0.0,0.0,nan,nan,1.1e-322,0.0,1.5e-323
226.13,0.0,0.0,0.0,nan,nan,1.73e-322,0.0,2.5e-323
226.38,0.0,0.0,0.0,nan,nan,2.17e-322,0.0,3e-323
226.63,0.0,0.0,0.0,nan,nan,2.8e-322,0.0,3.5e-323
226.88,0.0,0.0,0.0,nan,nan,3.5e-322,0.0,4.4e-323
227.13,0.0,0.0,0.0,nan,nan,4.4e-322,0.0,6e-323
227.38,0.0,0.0,0.0,nan,nan,5.9e-322,0.0,8e-323
227.63,0.0,0.0,0.0,nan,nan,7.56e-322,0.0,1e-322
227.88,0.0,0.0,0.0,nan,nan,9.63e-322,0.0,1.3e-322
